類別	編號	名稱	地址	縣市	鄉鎮	經度	緯度
公車站牌	6221	井子頭		Taichung		120.57545	24.16159	
公車站牌	6222	火房		Taichung		120.63722	24.18134	
公車站牌	6223	火房		Taichung		120.6371	24.18134	
公車站牌	6224	致用高中(中山里)		Taichung		120.62971	24.34073	
公車站牌	6225	臺中車站(民族路口)		Taichung		120.68287	24.13623	
公車站牌	6226	臺中車站(民族路口)		Taichung		120.68391	24.13652	
公車站牌	6229	南北四東西六路口		Taichung		120.62003	24.37354	
公車站牌	6230	南北四東西六路口		Taichung		120.62034	24.37449	
公車站牌	6231	烏日橋		Taichung		120.63326	24.10577	
公車站牌	6232	烏日橋		Taichung		120.63333	24.10606	
公車站牌	6233	松竹四平路口		Taichung		120.67748	24.18519	
公車站牌	6234	松竹四平路口		Taichung		120.67751	24.18541	
公車站牌	6235	統一化學		Taichung		120.70723	24.08711	
公車站牌	6237	頂塗城		Taichung		120.71271	24.0858	
公車站牌	6239	菸葉廠		Taichung		120.68939	24.11764	
公車站牌	6240	菸葉廠		Taichung		120.68934	24.11871	
公車站牌	6241	陽明別墅		Taichung		120.58686	24.1814	
公車站牌	6242	陽明別墅		Taichung		120.58691	24.18142	
公車站牌	6243	塗城市場		Taichung		120.69526	24.09103	
公車站牌	6245	塗城中興路口		Taichung		120.69342	24.09077	
公車站牌	6247	舊社公園(松竹路)		Taichung		120.70036	24.18235	
公車站牌	6248	舊社公園(松竹路)		Taichung		120.69984	24.18269	
公車站牌	6249	新庄里		Taichung		120.58309	24.17945	
公車站牌	6250	新庄里		Taichung		120.58324	24.17948	
公車站牌	6251	新興遊園南路口		Taichung		120.58509	24.18191	
公車站牌	6252	新興遊園南路口		Taichung		120.58504	24.18185	
公車站牌	6253	新豐		Taichung		120.68842	23.99404	
公車站牌	6256	楓愛林社區		Taichung		120.70758	24.14883	
公車站牌	6257	楓愛林社區		Taichung		120.70815	24.14908	
公車站牌	6258	瑞井里		Taichung		120.57632	24.16365	
公車站牌	6259	瑞井里		Taichung		120.57636	24.1635	
公車站牌	626	慈濟靜思堂(海濱路)		Taichung		120.56149	24.27737	
公車站牌	6260	遊樂大樓		Taichung		120.71902	24.14897	
公車站牌	6261	遊樂大樓		Taichung		120.71948	24.14894	
公車站牌	6263	靶場		Taichung		120.7207	24.08626	
公車站牌	6264	豐原大道社皮路口		Taichung		120.70303	24.24261	
公車站牌	6265	豐原大道社皮路口		Taichung		120.70327	24.24241	
公車站牌	6266	磐頂教會		Taichung		120.58206	24.17678	
公車站牌	6267	磐頂教會		Taichung		120.58219	24.17691	
公車站牌	6268	黎明新村(博愛街)		Taichung		120.63192	24.15323	
公車站牌	6269	發展署中彰投分署(工業區一路)		Taichung		120.61034	24.17031	
公車站牌	627	慈濟靜思堂(海濱路)		Taichung		120.56139	24.27741	
公車站牌	6270	發展署中彰投分署(工業區一路)		Taichung		120.61029	24.17043	
公車站牌	6271	中清五權南路口		Taichung		120.55744	24.27391	
公車站牌	6272	中清五權南路口		Taichung		120.55731	24.27361	
公車站牌	6273	霧峰分局		Taichung		120.7011	24.07576	
公車站牌	6274	霧峰分局		Taichung		120.70132	24.07582	
公車站牌	6275	八二三紀念公園		Taichung		120.68687	24.18727	
公車站牌	6276	八二三紀念公園		Taichung		120.68696	24.18724	
公車站牌	6277	安林西屯路口		Taichung		120.62641	24.18881	
公車站牌	6278	安林西屯路口		Taichung		120.62638	24.18872	
公車站牌	6279	裕力公司		Taichung		120.60368	24.17499	
公車站牌	628	逢甲大學(福星路)		Taichung		120.64513	24.17934	
公車站牌	6280	裕力公司		Taichung		120.60358	24.17495	
公車站牌	6281	南安中山南路口		Taichung		120.58138	24.35012	
公車站牌	6282	南安中山南路口		Taichung		120.58147	24.35007	
公車站牌	6283	福田		Taichung		120.52169	24.1896	
公車站牌	6284	福田		Taichung		120.5219	24.18957	
公車站牌	6285	松鶴活動中心		Taichung		120.98016	24.17796	
公車站牌	6288	福雅路252巷口		Taichung		120.62154	24.19037	
公車站牌	6289	五權民有路口		Taichung		120.57056	24.27593	
公車站牌	629	逢甲大學(福星路)		Taichung		120.64497	24.17928	
公車站牌	6290	五權民有路口		Taichung		120.57083	24.27599	
公車站牌	6291	中興大學(國光路)		Taichung		120.67953	24.12133	
公車站牌	6292	中興大學(國光路)		Taichung		120.67914	24.1213	
公車站牌	6293	大墩文化中心(英才路)		Taichung		120.6654	24.1423	
公車站牌	6294	大墩文化中心(英才路)		Taichung		120.66579	24.14203	
公車站牌	6297	東西七南北三路口		Taichung		120.62479	24.36933	
公車站牌	6298	東西七南北三路口		Taichung		120.6244	24.36944	
公車站牌	6299	三貴城		Taichung		120.7473	24.19292	
公車站牌	63	福安(專用道)		Taichung		120.62345	24.17919	
公車站牌	630	僑光科技大學		Taichung		120.64426	24.18693	
公車站牌	6300	三貴城		Taichung		120.74704	24.1928	
公車站牌	6301	大業大墩路口		Taichung		120.64931	24.15361	
公車站牌	6302	大業大墩路口		Taichung		120.64928	24.15358	
公車站牌	6303	漁港文興路口		Taichung		120.54153	24.28864	
公車站牌	6304	漁港文興路口		Taichung		120.54169	24.28882	
公車站牌	6305	忠義市場(原民中心)		Taichung		120.62459	24.2354	
公車站牌	6306	忠義市場(原民中心)		Taichung		120.62437	24.23512	
公車站牌	6307	文心昌平路口		Taichung		120.69183	24.17153	
公車站牌	6308	中山路二段759巷口		Taichung		120.65089	24.39394	
公車站牌	6309	中山路二段759巷口		Taichung		120.65091	24.39397	
公車站牌	631	僑光科技大學		Taichung		120.6444	24.18655	
公車站牌	6310	幼二青三路3巷口		Taichung		120.64575	24.40354	
公車站牌	6311	幼二青三路3巷口		Taichung		120.64572	24.40337	
公車站牌	6312	和睦兒童公園		Taichung		120.65712	24.2731	
公車站牌	6313	和睦兒童公園		Taichung		120.65711	24.27315	
公車站牌	6314	南北七東西七路口		Taichung		120.60228	24.37526	
公車站牌	6315	南北七東西七路口		Taichung		120.60234	24.37526	
公車站牌	6316	社尾玉橋		Taichung		120.62202	24.35835	
公車站牌	6317	社尾玉橋		Taichung		120.62196	24.35825	
公車站牌	6318	旱溪東六順路口		Taichung		120.70248	24.12647	
公車站牌	6319	旱溪東六順路口		Taichung		120.70251	24.12654	
公車站牌	632	臺中一中		Taichung		120.6873	24.14941	
公車站牌	6320	南安西濱路口		Taichung		120.57936	24.35011	
公車站牌	6321	南安西濱路口		Taichung		120.57922	24.35016	
公車站牌	6322	德元宮		Taichung		120.62373	24.36276	
公車站牌	6323	德元宮		Taichung		120.6236	24.36279	
公車站牌	6324	南北四東西五路口		Taichung		120.62084	24.37671	
公車站牌	6325	南北四東西五路口		Taichung		120.6208	24.37668	
公車站牌	6326	中和(黎明路)		Taichung		120.62769	24.11836	
公車站牌	6327	中和(黎明路)		Taichung		120.62776	24.11834	
公車站牌	6328	五權南忠明南路口		Taichung		120.67009	24.11845	
公車站牌	6329	中興巷		Taichung		120.74113	24.17933	
公車站牌	633	臺中一中		Taichung		120.68748	24.14939	
公車站牌	6330	南北四東西七路口		Taichung		120.61948	24.37128	
公車站牌	6331	南北四東西七路口		Taichung		120.6195	24.37128	
公車站牌	6332	市仔尾		Taichung		120.55139	24.08379	
公車站牌	6333	慈惠醫院		Taichung		120.54768	24.08302	
公車站牌	6334	彰化女中		Taichung		120.54412	24.08088	
公車站牌	6335	清泉里活動中心		Taichung		120.61477	24.24106	
公車站牌	6336	清泉里活動中心		Taichung		120.61468	24.24164	
公車站牌	6337	市公所		Taichung		120.54194	24.08071	
公車站牌	6338	彰化車站		Taichung		120.53989	24.08286	
公車站牌	6339	下坪		Taichung		120.78976	24.24611	
公車站牌	634	黎明新村(黎明路)		Taichung		120.63461	24.15472	
公車站牌	6341	南開科技大學校區		Taichung		120.69677	23.97939	
公車站牌	6343	十甲東東富街口		Taichung		120.70285	24.12853	
公車站牌	6344	十甲東東富街口		Taichung		120.70303	24.12852	
公車站牌	6345	和睦路212巷口		Taichung		120.65932	24.27692	
公車站牌	6346	和睦路212巷口		Taichung		120.65933	24.27692	
公車站牌	6347	松鶴		Taichung		120.97437	24.17546	
公車站牌	6348	松鶴		Taichung		120.97433	24.1755	
公車站牌	635	黎明新村(黎明路)		Taichung		120.63467	24.15472	
公車站牌	6351	大觀		Taichung		120.68462	23.98166	
公車站牌	6354	中和(中興街)		Taichung		120.82896	24.15707	
公車站牌	6355	中和(中興街)		Taichung		120.82891	24.15697	
公車站牌	6356	如意新村		Taichung		120.73442	24.14459	
公車站牌	6357	如意新村		Taichung		120.73436	24.14459	
公車站牌	6358	美村南忠明南路口		Taichung		120.66685	24.12024	
公車站牌	6359	美村南忠明南路口		Taichung		120.6668	24.12019	
公車站牌	636	三田國小		Taichung		120.58575	24.28799	
公車站牌	6360	美村五權南路口		Taichung		120.6707	24.12234	
公車站牌	6363	福陽國小		Taichung		120.73512	24.24168	
公車站牌	6365	弘光復健醫院		Taichung		120.72182	24.16293	
公車站牌	6367	大豐一路89巷口		Taichung		120.6894	24.21091	
公車站牌	6368	大豐一路89巷口		Taichung		120.68879	24.21082	
公車站牌	637	三田國小		Taichung		120.58559	24.28807	
公車站牌	6370	南屯文心路口		Taichung		120.64686	24.13736	
公車站牌	6371	南屯文心路口		Taichung		120.64686	24.13731	
公車站牌	6372	民生路198巷		Taichung		120.71036	24.07434	
公車站牌	6373	民生路198巷		Taichung		120.71033	24.07437	
公車站牌	6374	惠文國小		Taichung		120.63802	24.15133	
公車站牌	6375	惠文國小		Taichung		120.63778	24.15151	
公車站牌	6376	亞哥花園		Taichung		120.75683	24.17532	
公車站牌	6377	亞哥花園		Taichung		120.7568	24.17534	
公車站牌	6379	遊園北遠東街口		Taichung		120.58769	24.19124	
公車站牌	638	公益文心路口		Taichung		120.64594	24.1508	
公車站牌	6380	美村忠誠路口		Taichung		120.66166	24.15285	
公車站牌	6381	美村忠誠路口		Taichung		120.66172	24.15292	
公車站牌	6382	一善堂		Taichung		120.61469	24.14482	
公車站牌	6383	一善堂		Taichung		120.61481	24.14491	
公車站牌	6387	興農社區		Taichung		120.53353	24.23216	
公車站牌	6389	瓦窯(東山路)		Taichung		120.78546	24.20473	
公車站牌	639	公益文心路口		Taichung		120.6461	24.15094	
公車站牌	6390	太平分局		Taichung		120.73245	24.14151	
公車站牌	6394	帝國製糖廠		Taichung		120.69272	24.13739	
公車站牌	6395	帝國製糖廠		Taichung		120.69267	24.13776	
公車站牌	6396	七張犁		Taichung		120.681	24.19643	
公車站牌	6397	七張犁		Taichung		120.68104	24.19645	
公車站牌	6398	銅安里六鄰		Taichung		120.63705	24.42645	
公車站牌	6399	銅安里六鄰		Taichung		120.63723	24.42652	
公車站牌	64	福安(專用道)		Taichung		120.62395	24.17869	
公車站牌	640	下湳仔(中山路)		Taichung		120.5833	24.28372	
公車站牌	6400	崇德祿社區		Taichung		120.69066	24.22772	
公車站牌	6401	崇德祿社區		Taichung		120.69038	24.22782	
公車站牌	6402	永豐路108巷口		Taichung		120.7094	24.12143	
公車站牌	6403	永豐路108巷口		Taichung		120.70931	24.12147	
公車站牌	6405	太平區農會(興隆路)		Taichung		120.73041	24.11265	
公車站牌	6406	太平區農會(興隆路)		Taichung		120.73045	24.11251	
公車站牌	6407	三分埔		Taichung		120.68906	24.18114	
公車站牌	6408	三分埔		Taichung		120.68926	24.181	
公車站牌	6409	河南市政南一路口		Taichung		120.63639	24.15852	
公車站牌	641	下湳仔(中山路)		Taichung		120.58308	24.28377	
公車站牌	6410	河南市政南一路口		Taichung		120.63616	24.15883	
公車站牌	6411	北陽中陽路口		Taichung		120.73614	24.25109	
公車站牌	6412	北陽中陽路口		Taichung		120.73651	24.25114	
公車站牌	6413	工業區服務中心(工業區一路)		Taichung		120.60888	24.16972	
公車站牌	6414	工業區服務中心(工業區一路)		Taichung		120.608	24.1694	
公車站牌	6415	新伯公		Taichung		120.8373	24.22885	
公車站牌	6416	新伯公		Taichung		120.83707	24.22872	
公車站牌	6417	頂海濱里		Taichung		120.54539	24.28543	
公車站牌	6418	頂海濱里		Taichung		120.54576	24.28542	
公車站牌	6419	明德高中(南門路)		Taichung		120.68378	24.12234	
公車站牌	642	下湳加油站		Taichung		120.57907	24.27809	
公車站牌	6420	豐工三豐799巷口		Taichung		120.71126	24.26852	
公車站牌	6421	豐工三豐799巷口		Taichung		120.71153	24.26844	
公車站牌	6422	科學博物館(健行路)		Taichung		120.66311	24.15635	
公車站牌	6423	聖母堂停車場		Taichung		120.78266	24.17893	
公車站牌	6424	聖母堂停車場		Taichung		120.78271	24.17899	
公車站牌	6425	開元英才巷口		Taichung		120.63579	24.34621	
公車站牌	6426	開元英才巷口		Taichung		120.63587	24.34617	
公車站牌	6427	沙田光華路口		Taichung		120.55835	24.22687	
公車站牌	6428	沙田光華路口		Taichung		120.55821	24.22708	
公車站牌	6429	萬和國中		Taichung		120.64102	24.13475	
公車站牌	643	下湳加油站		Taichung		120.57901	24.27823	
公車站牌	6430	萬和國中		Taichung		120.64079	24.13493	
公車站牌	6431	豐工中豐工一路口		Taichung		120.70402	24.27821	
公車站牌	6432	豐工中豐工一路口		Taichung		120.70402	24.27808	
公車站牌	6433	大進市場		Taichung		120.64989	24.14223	
公車站牌	6434	大進市場		Taichung		120.64995	24.14202	
公車站牌	6435	林新醫院(惠中路)		Taichung		120.64059	24.14931	
公車站牌	6436	林新醫院(惠中路)		Taichung		120.64077	24.15003	
公車站牌	6437	福科玉門路口		Taichung		120.60932	24.1871	
公車站牌	6438	福科玉門路口		Taichung		120.60957	24.18722	
公車站牌	6439	東興公益路口		Taichung		120.65299	24.1515	
公車站牌	644	大甲國中		Taichung		120.62255	24.35315	
公車站牌	6440	東興公益路口		Taichung		120.65305	24.15159	
公車站牌	6443	桐林里		Taichung		120.71949	24.07833	
公車站牌	6444	桐林里		Taichung		120.71955	24.07837	
公車站牌	6446	林厝里		Taichung		120.62555	24.19804	
公車站牌	6447	長壽會館		Taichung		120.6152	24.41394	
公車站牌	6448	長壽會館		Taichung		120.61525	24.41393	
公車站牌	6449	分路口		Taichung		121.24614	24.25492	
公車站牌	645	大甲國中		Taichung		120.6228	24.353	
公車站牌	6450	分路口		Taichung		121.24608	24.25489	
公車站牌	6451	東光十甲路口		Taichung		120.69732	24.14431	
公車站牌	6452	東光十甲路口		Taichung		120.69753	24.1443	
公車站牌	6454	大智民和路口		Taichung		120.54998	24.25323	
公車站牌	6455	大智民和路口		Taichung		120.55	24.25356	
公車站牌	6456	中臺科技大學校區		Taichung		120.73549	24.17421	
公車站牌	646	大甲郵局		Taichung		120.62768	24.34736	
公車站牌	6462	平安里		Taichung		120.72421	24.12193	
公車站牌	6464	新光三越(惠來路一)		Taichung		120.643	24.16472	
公車站牌	6465	東光園東門路口		Taichung		120.69449	24.12731	
公車站牌	6466	東光園東門路口		Taichung		120.69426	24.12766	
公車站牌	6467	保安橋		Taichung		120.61235	24.15128	
公車站牌	6468	保安橋		Taichung		120.61236	24.15107	
公車站牌	6469	光明峰東路口		Taichung		120.67069	24.02997	
公車站牌	647	大甲郵局		Taichung		120.62769	24.34775	
公車站牌	6470	工藝中心		Taichung		120.69131	23.97982	
公車站牌	6472	武陵中興路口		Taichung		121.32195	24.34854	
公車站牌	6473	武陵中興路口		Taichung		121.32185	24.34852	
公車站牌	6474	一心工業有限公司		Taichung		120.6633	24.3838	
公車站牌	6475	一心工業有限公司		Taichung		120.6633	24.3838	
公車站牌	6476	工業區28與36路口		Taichung		120.59107	24.17006	
公車站牌	6477	工業區28與36路口		Taichung		120.59087	24.17035	
公車站牌	6478	同仁堂互動館		Taichung		120.76199	24.17858	
公車站牌	6479	同仁堂互動館		Taichung		120.76198	24.17861	
公車站牌	6480	惠來公園(惠來路)		Taichung		120.63841	24.15515	
公車站牌	6482	資源回收廠		Taichung		120.68663	24.37081	
公車站牌	6483	資源回收廠		Taichung		120.68658	24.37077	
公車站牌	6484	安眉月眉北路口		Taichung		120.70287	24.32258	
公車站牌	6485	安眉月眉北路口		Taichung		120.7028	24.32261	
公車站牌	6486	上城里		Taichung		120.83832	24.21803	
公車站牌	6487	上城里		Taichung		120.83826	24.21803	
公車站牌	6488	下松茂		Taichung		121.26462	24.28708	
公車站牌	649	大甲溪橋		Taichung		120.60318	24.3105	
公車站牌	6490	下松茂		Taichung		121.26458	24.28702	
公車站牌	6491	海尾		Taichung		120.61914	24.42475	
公車站牌	6492	海尾		Taichung		120.6189	24.42495	
公車站牌	6493	鵬儀太平路口		Taichung		120.72256	24.11927	
公車站牌	6495	月祥文化路口		Taichung		120.62867	24.24065	
公車站牌	6496	月祥文化路口		Taichung		120.62846	24.24066	
公車站牌	6498	文心崇德路口		Taichung		120.68583	24.17203	
公車站牌	6499	文心崇德路口		Taichung		120.68623	24.17217	
公車站牌	65	全民醫院		Taichung		120.66651	24.18141	
公車站牌	650	中興圓環南路口		Taichung		120.71167	24.24664	
公車站牌	6500	南開科技大學		Taichung		120.69635	23.97916	
公車站牌	6501	大業惠文路口		Taichung		120.64308	24.15368	
公車站牌	6502	大業惠文路口		Taichung		120.64352	24.15362	
公車站牌	6503	捷運九德站		Taichung		120.63428	24.11075	
公車站牌	6504	捷運九德站		Taichung		120.63429	24.11102	
